start_time_s,end_time_s,raw_mean,raw_rms,raw_peak_to_peak,raw_target_amp,filtered_mean,filtered_rms,filtered_peak_to_peak,filtered_target_amp
19.7,19.9,0.07568421563159376,0.49277591306370644,2.0,0.34663983076873256,-2.206807145804457e-05,0.24811848919262428,0.8840499970119504,0.3454898140392245
19.8,20.0,0.05568421563159376,0.45891255362051914,2.0,0.31300550556979234,-9.87336476538081e-05,0.22163506825577656,0.7311229182300364,0.30975176392439596
19.9,20.1,0.06568421563159375,0.4865330576467931,2.0,0.31824542094054764,0.0009919942083519817,0.23139112798077432,0.8239531668648576,0.3211074617336484
20.0,20.2,0.09068421563159376,0.5118580144578352,2.0,0.3488895489402796,-0.0005930429055455899,0.25662462025583554,0.8239531668648576,0.3584096899065689
20.1,20.3,0.07568421563159376,0.5126676316052825,3.0,0.3742156911986047,-0.0010364579540434972,0.2691562733157199,0.8853595739711921,0.37735869707126873
20.2,20.4,0.09568421563159375,0.5431900856247592,3.0,0.38091714502812146,0.00017720221480327592,0.26826836651207914,0.8853595739711921,0.3732214767410687
20.3,20.5,0.08568421563159376,0.4989406626127013,2.0,0.3447384261610546,0.000348745927890356,0.24840564271346127,0.7983607041328058,0.34459885519601635
20.4,20.6,0.09068421563159376,0.521534876077063,2.0,0.3729277110117998,0.00038617214229929697,0.2708914511484175,0.91165995532521,0.3782999656034108
20.5,20.7,0.09568421563159375,0.5244573091501665,2.0,0.3829246769671223,-0.00030866698789631995,0.2703317677930166,0.91165995532521,0.3787485754027544
20.6,20.8,0.06568421563159375,0.4546585709993134,2.0,0.33805930638702336,-0.0001870394796450725,0.23528724459600256,0.7896391065007959,0.3317631454989352
20.7,20.9,0.05568421563159376,0.4365784372486871,1.0,0.3086533228526804,0.0006567967282837395,0.22191675783334766,0.6779563788066403,0.3114694730069807
20.8,21.0,0.04568421563159376,0.441006856588278,2.0,0.3056337001704422,0.00048227783451245787,0.2143627329439749,0.7124519754094403,0.30017973591305586
20.9,21.1,0.04568421563159376,0.441006856588278,2.0,0.29304951684997077,-0.00011580022597078021,0.21063226024540604,0.7124519754094403,0.2928466088620322
21.0,21.2,0.05068421563159376,0.4330633784034271,1.0,0.28414985181524516,-0.0004791726803626473,0.2114814391645002,0.7082212772107095,0.2924886590284602
21.1,21.3,0.060684215631593756,0.4400654201670722,1.0,0.3067096679161745,-0.0002552810002666628,0.22325836273720076,0.7483821602391205,0.31075293958345357
21.2,21.4,0.060684215631593756,0.45128436049438025,2.0,0.31357613536209294,0.00046721513438794716,0.22115624411643875,0.7504717807528757,0.3093270564262797
21.3,21.5,0.05068421563159376,0.4555698516300106,2.0,0.3156279069953266,0.00045092805506848576,0.2171432568478481,0.7510218821022396,0.3024069756368312
21.4,21.6,0.04568421563159376,0.4522024409021627,2.0,0.3117457460762297,-4.1438094205691335e-05,0.22562623608242297,0.7559834440356299,0.3122786832663627
21.5,21.7,0.03568421563159376,0.4453912473828399,2.0,0.3068691769624715,-0.0010367689209997543,0.22707052330262473,0.8066816555927365,0.31456421490716535
21.6,21.8,0.02568421563159376,0.4384742625657864,2.0,0.30686917696247185,6.263440198869707e-05,0.22620423392342615,0.8260911563299853,0.3134393733516885
21.7,21.9,0.04068421563159376,0.47056371024714394,2.0,0.318589370409818,0.0007765717920979465,0.22842909089723146,0.8260911563299853,0.3170190078471864
21.8,22.0,0.04568421563159376,0.46312746361868234,2.0,0.29116525593574105,0.000701217020382865,0.20746165230572458,0.7437580031592572,0.2874157109578349
21.9,22.1,0.030684215631593757,0.4531186611572361,2.0,0.2659396874476455,0.0011312895522863642,0.1952074099519404,0.6589136459870659,0.26582992837862235
22.0,22.2,-0.004315784368406242,0.440361926141117,2.0,0.25556204467775684,-0.00041354633240018674,0.18804209125546445,0.6589136459870659,0.2551380819084233
22.1,22.3,-0.019315784368406242,0.4058917337489971,2.0,0.2542294707387893,-0.000974053443498557,0.1836842217811846,0.6375470966753011,0.25504943437573174
22.2,22.4,0.0006842156315937587,0.4086263184757322,2.0,0.2615380060787061,2.8862852794606653e-05,0.1884178962501353,0.6375470966753011,0.26280365335129824
22.3,22.5,-0.019315784368406242,0.38045774998778353,1.0,0.2147709209442722,0.001054538753446614,0.15589583664567133,0.5841932479889407,0.21092936102357662
22.4,22.6,-0.019315784368406242,0.38045774998778353,1.0,0.2169936018837897,0.00017604291176176733,0.1602606451260065,0.5626647784992455,0.21493110889071498
22.5,22.7,0.015684215631593758,0.4076101012241703,1.0,0.25391783036766996,-0.0009717013383422235,0.19013958494009137,0.6569882084620756,0.26149397551802106
22.6,22.8,0.010684215631593759,0.41603984480294964,2.0,0.265735003910379,7.722048046306607e-05,0.19042584726091627,0.6569882084620756,0.26333011412200624
22.7,22.9,-0.02931578436840624,0.3982893611598669,2.0,0.26356605556458435,0.0002362950373530115,0.18584981504680487,0.5899071276048224,0.25795104449876083
22.8,23.0,-0.049315784368406244,0.38263173755959023,2.0,0.244906154119796,-0.00039118455962375287,0.17707028801550778,0.5752820491358606,0.24328621703525685
22.9,23.1,-0.03931578436840624,0.3905390260915073,2.0,0.234058286700129,-0.000819187443156435,0.16878085960838307,0.5500115439436368,0.23277725077280775
23.0,23.2,-0.03931578436840624,0.37751917951344277,2.0,0.22082074947539454,-0.0009914225990104043,0.16587534925283587,0.572619139572144,0.22779654095577292
23.1,23.3,-0.04431578436840624,0.3598109069277738,1.0,0.22629700076696693,0.0005581702703356384,0.16645345594935215,0.641468627871719,0.22274553169426625
23.2,23.4,-0.049315784368406244,0.3555376865929562,1.0,0.22738969921452948,0.0008542228467240681,0.16217666527808727,0.641468627871719,0.22078550377264125
