time_s,raw_adc,centered_adc,filtered_100hz_adc
22.397,15.0,-0.003284329058493185,1.3569414750279835e-06
22.398,15.0,-0.003284329058493185,1.1967437511845769e-06
22.399,15.0,-0.003284329058493185,7.415035245212978e-07
22.4,15.0,-0.003284329058493185,1.3913059681731791e-07
22.401,15.0,-0.003284329058493185,-4.5305405465577983e-07
22.402,15.0,-0.003284329058493185,-9.092189905380495e-07
22.403,15.0,-0.003284329058493185,-1.1511630644397392e-06
22.404,15.0,-0.003284329058493185,-1.1441820551748124e-06
22.405,15.0,-0.003284329058493185,-8.872543722985363e-07
22.406,15.0,-0.003284329058493185,-4.113010797361605e-07
22.407,15.0,-0.003284329058493185,2.1144342073397984e-07
22.408,15.0,-0.003284329058493185,8.574403289864848e-07
22.409,15.0,-0.003284329058493185,1.3589142574552798e-06
22.41,15.0,-0.003284329058493185,1.5405921393480868e-06
22.411,15.0,-0.003284329058493185,1.282495703689919e-06
22.412,15.0,-0.003284329058493185,5.859511534481324e-07
22.413,15.0,-0.003284329058493185,-3.909241619205918e-07
22.414,15.0,-0.003284329058493185,-1.3562558481799348e-06
22.415,15.0,-0.003284329058493185,-1.9713090672581765e-06
22.416,15.0,-0.003284329058493185,-1.976038666738888e-06
22.417,15.0,-0.003284329058493185,-1.3042870698757022e-06
22.418,15.0,-0.003284329058493185,-1.3581988816170926e-07
22.419,15.0,-0.003284329058493185,1.1466263396597634e-06
22.42,15.0,-0.003284329058493185,2.0883602650201513e-06
22.421,15.0,-0.003284329058493185,2.334903628594176e-06
22.422,15.0,-0.003284329058493185,1.775914518165299e-06
22.423,15.0,-0.003284329058493185,5.984778351602879e-07
22.424,15.0,-0.003284329058493185,-7.771896910907484e-07
22.425,15.0,-0.003284329058493185,-1.8571820669950879e-06
22.426,15.0,-0.003284329058493185,-2.2644773736561114e-06
22.427,15.0,-0.003284329058493185,-1.8819859414249914e-06
22.428,15.0,-0.003284329058493185,-8.890961711081985e-07
22.429,15.0,-0.003284329058493185,3.2148855877185804e-07
22.43,15.0,-0.003284329058493185,1.3083502492235075e-06
22.431,15.0,-0.003284329058493185,1.7551705033153487e-06
22.432,15.0,-0.003284329058493185,1.5803459599519036e-06
22.433,15.0,-0.003284329058493185,9.405954566885781e-07
22.434,15.0,-0.003284329058493185,1.3592705851529686e-07
22.435,15.0,-0.003284329058493185,-5.331412588457075e-07
22.436,15.0,-0.003284329058493185,-8.874746908775166e-07
22.437,15.0,-0.003284329058493185,-9.171730003113235e-07
22.438,15.0,-0.003284329058493185,-7.42195466237192e-07
22.439,15.0,-0.003284329058493185,-5.165997261993316e-07
22.44,15.0,-0.003284329058493185,-3.333304285616449e-07
22.441,15.0,-0.003284329058493185,-1.8204928449900383e-07
22.442,15.0,-0.003284329058493185,1.9466722398226676e-08
22.443,15.0,-0.003284329058493185,3.422238844630773e-07
22.444,15.0,-0.003284329058493185,7.633832837285486e-07
22.445,15.0,-0.003284329058493185,1.1380884890916498e-06
22.446,15.0,-0.003284329058493185,1.2512700752350849e-06
22.447,15.0,-0.003284329058493185,9.303695461216963e-07
22.448,15.0,-0.003284329058493185,1.6245116701453495e-07
22.449,15.0,-0.003284329058493185,-8.506144756708323e-07
22.45,15.0,-0.003284329058493185,-1.7401063987370095e-06
22.451,15.0,-0.003284329058493185,-2.1132783005071176e-06
22.452,15.0,-0.003284329058493185,-1.7326510992908473e-06
22.453,15.0,-0.003284329058493185,-6.481545438183222e-07
22.454,15.0,-0.003284329058493185,7.871967129225813e-07
22.455,15.0,-0.003284329058493185,2.037810805714163e-06
22.456,15.0,-0.003284329058493185,2.5989530830126345e-06
22.457,15.0,-0.003284329058493185,2.2131616638367824e-06
22.458,15.0,-0.003284329058493185,9.9257519455741e-07
22.459,15.0,-0.003284329058493185,-6.121173884691732e-07
22.46,15.0,-0.003284329058493185,-1.9885689193736062e-06
22.461,15.0,-0.003284329058493185,-2.612263830248964e-06
22.462,15.0,-0.003284329058493185,-2.2612982637539406e-06
22.463,15.0,-0.003284329058493185,-1.103143202488311e-06
22.464,15.0,-0.003284329058493185,3.8357891455185803e-07
22.465,15.0,-0.003284329058493185,1.6161103226463497e-06
22.466,15.0,-0.003284329058493185,2.150697910301929e-06
22.467,15.0,-0.003284329058493185,1.8552248443572609e-06
22.468,15.0,-0.003284329058493185,9.392383018488817e-07
22.469,15.0,-0.003284329058493185,-1.6431564357740116e-07
22.47,15.0,-0.003284329058493185,-1.0043687612518866e-06
22.471,15.0,-0.003284329058493185,-1.3062993391068165e-06
22.472,15.0,-0.003284329058493185,-1.068341311191362e-06
22.473,15.0,-0.003284329058493185,-5.231246473166286e-07
